add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
531, 526, 40, EH, 846, None, None, None, 526, 91, EH, 508, None, None, None, 525, 98, EMPTY
532, 535, 42, EH, 244, None, None, None, 525, 93, EH, 308, None, None, None, 528, 101, EH
533, 531, 44, EH, 170, None, None, None, 527, 95, EH, 340, None, None, None, 529, 104, EH
534, 529, 46, EH, 578, None, None, None, 529, 98, RH, 419, None, None, None, 532, 107, EMPTY
535, 528, 48, EH, 624, None, None, None, 533, 100, EH, 557, None, None, None, 531, 111, EMPTY
536, 530, 50, EH, 880, None, None, None, 532, 103, EH, 408, None, None, None, 534, 114, EH
537, 533, 52, EH, 857, None, None, None, 531, 106, EMPTY, 537, None, None, None, 533, 117, EH
538, 532, 54, EH, 500, None, None, None, 535, 108, EH, 8, None, None, None, 535, 119, EH
539, 534, 56, EH, 264, None, None, None, 534, 110, EMPTY, 825, None, None, None, 551, 121, EH
540, 539, 58, EH, None, None, None, None, 554, 112, EH, None, None, None, None, 543, 124, EH
541, 537, 60, EH, None, None, None, None, 543, 114, EH, None, None, None, None, 539, 126, EMPTY
542, 536, 62, EH, None, None, None, None, 539, 116, EH, None, None, None, None, 538, 128, EH
543, 538, 64, EH, None, None, None, None, 538, 118, EMPTY, None, None, None, None, 537, 130, EH
544, 541, 66, EH, None, None, None, None, 537, 120, EH, None, None, None, None, 541, 133, LH
545, 540, 68, EH, None, None, None, None, 541, 123, LH, None, None, None, None, 540, 136, EH
546, 542, 70, EH, None, None, None, None, 540, 126, EH, None, None, None, None, 542, 139, EMPTY
547, 559, 72, EH, None, None, None, None, 542, 129, EH, None, None, None, None, 547, 143, EH
548, 551, 74, EH, None, None, None, None, 551, 133, EMPTY, None, None, None, None, 545, 146, EH
549, 547, 76, EH, None, None, None, None, 547, 136, EH, None, None, None, None, 544, 148, RH
550, 545, 78, EH, None, None, None, None, 545, 140, EMPTY, None, None, None, None, 546, 151, EH
551, 544, 80, EH, None, None, None, None, 544, 142, EH, None, None, None, None, 549, 154, EH
552, 546, 82, EH, None, None, None, None, 546, 145, EH, None, None, None, None, 548, 157, EMPTY
553, 549, 84, EH, None, None, None, None, 549, 148, EH, None, None, None, None, 550, 160, EH
554, 548, 86, EH, None, None, None, None, 548, 150, EMPTY, None, None, None, None, 563, 164, EH
555, 550, 88, EH, None, None, None, None, 550, 152, EH, None, None, None, None, 556, 170, EMPTY
556, 555, 90, EH, None, None, None, None, 553, 157, EH, None, None, None, None, 554, 174, EH
557, 553, 92, EH, None, None, None, None, 552, 161, LH, None, None, None, None, 552, 177, EH
558, 552, 94, EH, None, None, None, None, 567, 163, LH, None, None, None, None, 553, 179, EH
559, 554, 96, EH, None, None, None, None, 561, 166, EH, None, None, None, None, 555, 181, EH
560, 557, 98, EH, None, None, None, None, 557, 168, EH, None, None, None, None, 559, 183, EH
561, 556, 100, EH, None, None, None, None, 556, 171, EH, None, None, None, None, 558, 185, LH
562, 558, 102, EH, None, None, None, None, 555, 174, EH, None, None, None, None, 557, 189, EH
563, 567, 104, EH, None, None, None, None, 559, 176, EH, None, None, None, None, 561, 192, EH
564, 563, 106, EH, None, None, None, None, 558, 178, EH, None, None, None, None, 560, 194, EH
565, 561, 108, EH, None, None, None, None, 560, 180, RH, None, None, None, None, 562, 197, EH
566, 560, 110, EH, None, None, None, None, 563, 188, EH, None, None, None, None, 570, 199, RH
567, 562, 112, EH, None, None, None, None, 562, 190, EMPTY, None, None, None, None, 567, 201, EH
568, 565, 114, EH, None, None, None, None, 565, 194, EH, None, None, None, None, 565, 204, EMPTY
569, 564, 116, EH, None, None, None, None, 564, 196, EH, None, None, None, None, 564, 207, EH
570, 566, 118, EH, None, None, None, None, 566, 198, EH, None, None, None, None, 566, 209, EH
571, 571, 120, EH, None, None, None, None, 570, 201, EH, None, None, None, None, 569, 212, EH
572, 569, 122, EH, None, None, None, None, 569, 203, EMPTY, None, None, None, None, 568, 214, EMPTY
573, 568, 124, EH, None, None, None, None, 568, 205, LH, None, None, None, None, 572, 217, RH
574, 570, 126, EH, None, None, None, None, 573, 207, EH, None, None, None, None, 571, 219, EH
575, 573, 128, EH, None, None, None, None, 572, 210, EH, None, None, None, None, 573, 221, EMPTY
576, 572, 130, EH, None, None, None, None, 571, 212, EH, None, None, None, None, 574, 223, EH
577, 574, 132, EH, None, None, None, None, 574, 214, EH, None, None, None, None, 637, 226, EH
578, 607, 134, EH, None, None, None, None, 605, 216, EH, None, None, None, None, 609, 228, LH
579, 591, 136, EH, None, None, None, None, 591, 219, EH, None, None, None, None, 595, 231, EMPTY
580, 583, 138, EH, None, None, None, None, 585, 221, LH, None, None, None, None, 585, 234, EH
581, 579, 140, EH, None, None, None, None, 581, 224, EH, None, None, None, None, 581, 236, RH
582, 577, 142, EH, None, None, None, None, 577, 226, LH, None, None, None, None, 577, 238, EH
583, 576, 144, EH, None, None, None, None, 576, 228, EH, None, None, None, None, 576, 240, EH
584, 578, 146, EH, None, None, None, None, 579, 231, LH, None, None, None, None, 579, 242, EH
585, 581, 148, EH, None, None, None, None, 578, 235, EMPTY, None, None, None, None, 578, 244, EH
586, 580, 150, EH, None, None, None, None, 580, 238, EH, None, None, None, None, 580, 246, RH
587, 582, 152, EH, None, None, None, None, 583, 241, EH, None, None, None, None, 583, 248, EMPTY
588, 587, 154, EH, None, None, None, None, 582, 243, EH, None, None, None, None, 582, 251, EH
589, 585, 156, EH, None, None, None, None, 584, 245, EH, None, None, None, None, 584, 253, LH
590, 584, 158, EH, None, None, None, None, 587, 247, EMPTY, None, None, None, None, 591, 264, EH
591, 586, 160, EH, None, None, None, None, 586, 250, EH, None, None, None, None, 589, 266, EMPTY
592, 589, 162, EH, None, None, None, None, 589, 253, EH, None, None, None, None, 587, 270, EH
593, 588, 164, EH, None, None, None, None, 588, 256, EH, None, None, None, None, 586, 272, EH
594, 590, 166, EH, None, None, None, None, 590, 258, EH, None, None, None, None, 588, 275, RH
595, 599, 168, EH, None, None, None, None, 599, 260, RH, None, None, None, None, 590, 277, EH
596, 595, 170, EH, None, None, None, None, 595, 262, EH, None, None, None, None, 593, 279, EMPTY
597, 593, 172, EH, None, None, None, None, 593, 264, EH, None, None, None, None, 592, 282, EH
598, 592, 174, EH, None, None, None, None, 592, 266, EH, None, None, None, None, 594, 284, EH
599, 594, 176, EH, None, None, None, None, 594, 268, RH, None, None, None, None, 601, 286, EMPTY
600, 597, 178, EH, None, None, None, None, 597, 270, EH, None, None, None, None, 599, 288, EH
601, 596, 180, EH, None, None, None, None, 596, 272, EH, None, None, None, None, 597, 291, EH
602, 598, 182, EH, None, None, None, None, 598, 274, EH, None, None, None, None, 596, 294, LH
603, 603, 184, EH, None, None, None, None, 602, 276, RH, None, None, None, None, 598, 297, EH
604, 601, 186, EH, None, None, None, None, 600, 279, EH, None, None, None, None, 600, 300, EH
605, 600, 188, EH, None, None, None, None, 601, 284, EH, None, None, None, None, 604, 303, EH
606, 602, 190, EH, None, None, None, None, 604, 286, EMPTY, None, None, None, None, 602, 305, EMPTY
607, 605, 192, EH, None, None, None, None, 603, 289, EH, None, None, None, None, 603, 307, EH
608, 604, 194, EH, None, None, None, None, 619, 291, EH, None, None, None, None, 606, 310, EH
609, 606, 196, EH, None, None, None, None, 614, 294, EH, None, None, None, None, 605, 313, LH
610, 623, 198, EH, None, None, None, None, 609, 296, EMPTY, None, None, None, None, 608, 315, LH
611, 615, 200, EH, None, None, None, None, 607, 298, EH, None, None, None, None, 607, 317, EH
612, 611, 202, EH, None, None, None, None, 606, 301, EMPTY, None, None, None, None, 618, 321, EH
613, 609, 204, EH, None, None, None, None, 608, 304, EH, None, None, None, None, 613, 325, EH
614, 608, 206, EH, None, None, None, None, 611, 307, EH, None, None, None, None, 611, 329, EH
615, 610, 208, EH, None, None, None, None, 610, 310, EMPTY, None, None, None, None, 610, 331, EH
616, 613, 210, EH, None, None, None, None, 612, 312, EH, None, None, None, None, 612, 334, EH
617, 612, 212, EH, None, None, None, None, 613, 318, EH, None, None, None, None, 616, 337, EH
618, 614, 214, EH, None, None, None, None, 617, 321, EH, None, None, None, None, 615, 341, LH
619, 619, 216, EH, None, None, None, None, 615, 324, EH, None, None, None, None, 614, 343, EH
620, 617, 218, EH, None, None, None, None, 616, 328, EMPTY, None, None, None, None, 617, 346, EMPTY
621, 616, 220, EH, None, None, None, None, 618, 331, EH, None, None, None, None, 629, 349, EH
622, 618, 222, EH, None, None, None, None, 630, 334, EH, None, None, None, None, 622, 352, EH
623, 621, 224, EH, None, None, None, None, 623, 337, EH, None, None, None, None, 620, 356, EH
624, 620, 226, EH, None, None, None, None, 621, 340, EH, None, None, None, None, 619, 359, EH
625, 622, 228, EH, None, None, None, None, 620, 342, EH, None, None, None, None, 621, 362, EMPTY
626, 631, 230, EH, None, None, None, None, 622, 344, EH, None, None, None, None, 625, 366, EH
627, 627, 232, EH, None, None, None, None, 627, 347, EH, None, None, None, None, 624, 369, EH
628, 625, 234, EH, None, None, None, None, 625, 350, EH, None, None, None, None, 623, 372, EH
629, 624, 236, EH, None, None, None, None, 624, 352, EH, None, None, None, None, 627, 375, EMPTY
630, 626, 238, EH, None, None, None, None, 626, 356, EH, None, None, None, None, 626, 377, EH
631, 629, 240, EH, None, None, None, None, 628, 359, EH, None, None, None, None, 628, 379, EH
632, 628, 242, EH, None, None, None, None, 629, 361, EH, None, None, None, None, 632, 382, EH
633, 630, 244, EH, None, None, None, None, 633, 363, EH, None, None, None, None, 631, 384, RH
634, 635, 246, EH, None, None, None, None, 632, 365, EH, None, None, None, None, 630, 386, RH
635, 633, 248, EH, None, None, None, None, 631, 368, EH, None, None, None, None, 634, 388, RH
636, 632, 250, EH, None, None, None, None, 635, 370, EH, None, None, None, None, 633, 390, RH
637, 634, 252, EH, None, None, None, None, 634, 372, EMPTY, None, None, None, None, 636, 395, RH
638, 637, 254, EH, None, None, None, None, 636, 374, EH, None, None, None, None, 635, 397, EH
639, 636, 256, EH, None, None, None, None, 670, 377, EH, None, None, None, None, 670, 399, EH
640, 638, 258, EH, None, None, None, None, 655, 380, EMPTY, None, None, None, None, 655, 402, RH
641, 703, 260, EH, None, None, None, None, 646, 382, EH, None, None, None, None, 646, 404, EH
642, 671, 262, EH, None, None, None, None, 641, 385, EH, None, None, None, None, 643, 406, LH
643, 655, 264, EH, None, None, None, None, 639, 387, EH, None, None, None, None, 641, 409, EH
644, 647, 266, EH, None, None, None, None, 638, 389, EMPTY, None, None, None, None, 639, 411, RH
645, 643, 268, EH, None, None, None, None, 640, 394, RH, None, None, None, None, 638, 417, EMPTY
646, 641, 270, EH, None, None, None, None, 643, 396, EH, None, None, None, None, 640, 419, EH
647, 640, 272, EH, None, None, None, None, 642, 398, EH, None, None, None, None, 642, 421, EH
648, 642, 274, EH, None, None, None, None, 645, 402, EH, None, None, None, None, 645, 423, EMPTY
649, 645, 276, EH, None, None, None, None, 644, 404, EH, None, None, None, None, 644, 432, LH
650, 644, 278, EH, None, None, None, None, 650, 406, EMPTY, None, None, None, None, 652, 436, EH
651, 646, 280, EH, None, None, None, None, 648, 408, EMPTY, None, None, None, None, 649, 439, EMPTY
652, 651, 282, EH, None, None, None, None, 647, 410, EH, None, None, None, None, 647, 441, EH
653, 649, 284, EH, None, None, None, None, 649, 413, EMPTY, None, None, None, None, 648, 443, EH
654, 648, 286, EH, None, None, None, None, 653, 416, EH, None, None, None, None, 651, 446, LH
655, 650, 288, EH, None, None, None, None, 652, 418, EMPTY, None, None, None, None, 650, 448, EH
656, 653, 290, EH, None, None, None, None, 651, 420, EH, None, None, None, None, 653, 451, EMPTY
657, 652, 292, EH, None, None, None, None, 654, 425, EH, None, None, None, None, 654, 454, RH
658, 654, 294, EH, None, None, None, None, 663, 427, EMPTY, None, None, None, None, 662, 457, RH
659, 663, 296, EH, None, None, None, None, 659, 430, EH, None, None, None, None, 658, 461, RH
660, 659, 298, EH, None, None, None, None, 657, 432, LH, None, None, None, None, 657, 464, EH
661, 657, 300, EH, None, None, None, None, 656, 436, LH, None, None, None, None, 656, 466, EH
662, 656, 302, EH, None, None, None, None, 658, 439, LH, None, None, None, None, 660, 469, EMPTY
663, 658, 304, EH, None, None, None, None, 661, 442, EH, None, None, None, None, 659, 474, EH
664, 661, 306, EH, None, None, None, None, 660, 445, EH, None, None, None, None, 661, 476, EMPTY
665, 660, 308, EH, None, None, None, None, 662, 447, EH, None, None, None, None, 667, 478, EH
666, 662, 310, EH, None, None, None, None, 667, 449, EH, None, None, None, None, 664, 481, EH
667, 667, 312, EH, None, None, None, None, 665, 451, RH, None, None, None, None, 663, 484, EMPTY
668, 665, 314, EH, None, None, None, None, 664, 456, EH, None, None, None, None, 665, 486, EH
669, 664, 316, EH, None, None, None, None, 666, 458, EH, None, None, None, None, 666, 488, LH
670, 666, 318, EH, None, None, None, None, 668, 460, EH, None, None, None, None, 668, 491, EH
671, 669, 320, EH, None, None, None, None, 669, 462, EH, None, None, None, None, 669, 493, EH
672, 668, 322, EH, None, None, None, None, 683, 466, EH, None, None, None, None, 687, 495, LH
673, 670, 324, EH, None, None, None, None, 676, 469, EMPTY, None, None, None, None, 678, 497, EH
674, 687, 326, EH, None, None, None, None, 673, 471, EH, None, None, None, None, 675, 500, EH
675, 679, 328, EH, None, None, None, None, 672, 474, EH, None, None, None, None, 672, 502, EH
676, 675, 330, EH, None, None, None, None, 671, 478, EH, None, None, None, None, 671, 505, EH
677, 673, 332, EH, None, None, None, None, 675, 481, EH, None, None, None, None, 673, 517, EMPTY
678, 672, 334, EH, None, None, None, None, 674, 484, LH, None, None, None, None, 674, 520, EH
679, 674, 336, EH, None, None, None, None, 679, 486, LH, None, None, None, None, 677, 553, EH
680, 677, 338, EH, None, None, None, None, 678, 489, EH, None, None, None, None, 676, 557, EH
681, 676, 340, EH, None, None, None, None, 677, 491, EMPTY, None, None, None, None, 682, 560, EMPTY
682, 678, 342, EH, None, None, None, None, 681, 493, EH, None, None, None, None, 680, 562, EH
683, 683, 344, EH, None, None, None, None, 680, 495, EH, None, None, None, None, 679, 564, EH
684, 681, 346, EH, None, None, None, None, 682, 497, RH, None, None, None, None, 681, 566, EH
685, 680, 348, EH, None, None, None, None, 694, 500, EH, None, None, None, None, 685, 568, LH
686, 682, 350, EH, None, None, None, None, 690, 502, EH, None, None, None, None, 684, 574, EH
687, 685, 352, EH, None, None, None, None, 686, 505, EH, None, None, None, None, 683, 576, EH
688, 684, 354, EH, None, None, None, None, 685, 508, EMPTY, None, None, None, None, 686, 579, EH
689, 686, 356, EH, None, None, None, None, 684, 510, LH, None, None, None, None, 696, 582, EH
690, 695, 358, EH, None, None, None, None, 688, 516, EH, None, None, None, None, 690, 584, EH
691, 691, 360, EH, None, None, None, None, 687, 519, EH, None, None, None, None, 688, 587, EH
692, 689, 362, EH, None, None, None, None, 689, 523, EH, None, None, None, None, 689, 590, EMPTY
693, 688, 364, EH, None, None, None, None, 692, 525, EH, None, None, None, None, 694, 592, EH
694, 690, 366, EH, None, None, None, None, 691, 527, LH, None, None, None, None, 692, 594, EH
695, 693, 368, EH, None, None, None, None, 693, 531, EMPTY, None, None, None, None, 691, 596, EH
696, 692, 370, EH, None, None, None, None, 699, 534, EH, None, None, None, None, 693, 598, RH
697, 694, 372, EH, None, None, None, None, 696, 537, EH, None, None, None, None, 695, 603, EH
698, 699, 374, EH, None, None, None, None, 695, 540, EH, None, None, None, None, 698, 605, EH
699, 697, 376, EH, None, None, None, None, 698, 542, EH, None, None, None, None, 697, 608, EMPTY
700, 696, 378, EH, None, None, None, None, 697, 545, EH, None, None, None, None, 699, 614, EH
701, 698, 380, EH, None, None, None, None, 700, 549, EMPTY, None, None, None, None, 700, 619, EH
702, 701, 382, EH, None, None, None, None, 701, 552, EH, None, None, None, None, 829, 621, RH
703, 700, 384, EH, None, None, None, None, 767, 556, RH, None, None, None, None, 766, 624, LH
704, 702, 386, EH, None, None, None, None, 735, 559, EH, None, None, None, None, 735, 627, LH
705, 735, 388, EH, None, None, None, None, 719, 562, RH, None, None, None, None, 719, 630, EH
706, 719, 390, EH, None, None, None, None, 711, 565, RH, None, None, None, None, 711, 633, EH
707, 711, 392, EH, None, None, None, None, 706, 568, EH, None, None, None, None, 706, 636, EH
708, 707, 394, EH, None, None, None, None, 704, 572, EH, None, None, None, None, 704, 639, EH
709, 705, 396, EH, None, None, None, None, 703, 574, EH, None, None, None, None, 703, 642, EH
710, 704, 398, EH, None, None, None, None, 705, 576, RH, None, None, None, None, 702, 644, EH
711, 706, 400, EH, None, None, None, None, 708, 579, EH, None, None, None, None, 705, 647, EH
712, 709, 402, EH, None, None, None, None, 707, 582, EH, None, None, None, None, 708, 651, EH
713, 708, 404, EH, None, None, None, None, 710, 584, EH, None, None, None, None, 707, 654, EH
714, 710, 406, EH, None, None, None, None, 709, 588, EH, None, None, None, None, 710, 656, LH
715, 715, 408, EH, None, None, None, None, 715, 590, EH, None, None, None, None, 709, 659, EH
716, 713, 410, EH, None, None, None, None, 713, 592, EMPTY, None, None, None, None, 716, 661, EH
717, 712, 412, EH, None, None, None, None, 712, 594, EH, None, None, None, None, 714, 663, EH
718, 714, 414, EH, None, None, None, None, 714, 596, EH, None, None, None, None, 712, 665, LH
719, 717, 416, EH, None, None, None, None, 717, 598, EH, None, None, None, None, 713, 669, EH
720, 716, 418, EH, None, None, None, None, 716, 601, EH, None, None, None, None, 715, 671, EH
721, 718, 420, EH, None, None, None, None, 718, 603, RH, None, None, None, None, 717, 673, EH
722, 727, 422, EH, None, None, None, None, 728, 606, EH, None, None, None, None, 718, 676, EMPTY
723, 723, 424, EH, None, None, None, None, 724, 608, RH, None, None, None, None, 727, 679, EH
724, 721, 426, EH, None, None, None, None, 721, 610, EH, None, None, None, None, 724, 681, EMPTY
725, 720, 428, EH, None, None, None, None, 720, 612, EH, None, None, None, None, 721, 684, EMPTY
726, 722, 430, EH, None, None, None, None, 722, 616, EH, None, None, None, None, 720, 686, EH
727, 725, 432, EH, None, None, None, None, 723, 620, EH, None, None, None, None, 723, 689, EH
728, 724, 434, EH, None, None, None, None, 726, 622, EH, None, None, None, None, 722, 692, EMPTY
729, 726, 436, EH, None, None, None, None, 725, 625, EMPTY, None, None, None, None, 725, 695, EH
730, 731, 438, EH, None, None, None, None, 727, 628, EH, None, None, None, None, 726, 700, EH
731, 729, 440, EH, None, None, None, None, 731, 631, EH, None, None, None, None, 732, 703, EH
732, 728, 442, EH, None, None, None, None, 730, 634, LH, None, None, None, None, 729, 705, EH
733, 730, 444, EH, None, None, None, None, 729, 636, EMPTY, None, None, None, None, 728, 707, EH
734, 733, 446, EH, None, None, None, None, 733, 644, EH, None, None, None, None, 730, 710, EMPTY
735, 732, 448, EH, None, None, None, None, 732, 651, EH, None, None, None, None, 731, 712, EMPTY
736, 734, 450, EH, None, None, None, None, 734, 684, EMPTY, None, None, None, None, 733, 715, EH
737, 751, 452, EH, None, None, None, None, 751, 687, LH, None, None, None, None, 734, 718, EH
738, 743, 454, EH, None, None, None, None, 741, 689, EH, None, None, None, None, 745, 720, EH
739, 739, 456, EH, None, None, None, None, 738, 697, EMPTY, None, None, None, None, 739, 723, EH
740, 737, 458, EH, None, None, None, None, 737, 709, EH, None, None, None, None, 737, 726, EH
741, 736, 460, EH, None, None, None, None, 736, 723, EH, None, None, None, None, 736, 728, EH
742, 738, 462, EH, None, None, None, None, 740, 743, EH, None, None, None, None, 738, 730, EH
743, 741, 464, EH, None, None, None, None, 739, 747, EH, None, None, None, None, 743, 734, EH
744, 740, 466, EH, None, None, None, None, 746, 757, EMPTY, None, None, None, None, 741, 740, EH
745, 742, 468, EH, None, None, None, None, 744, 760, EH, None, None, None, None, 740, 742, EH
746, 747, 470, EH, None, None, None, None, 742, 763, EMPTY, None, None, None, None, 742, 746, EH
747, 745, 472, EH, None, None, None, None, 743, 768, EH, None, None, None, None, 744, 750, EMPTY
748, 744, 474, EH, None, None, None, None, 745, 771, EMPTY, None, None, None, None, 751, 752, EH
749, 746, 476, EH, None, None, None, None, 749, 773, EH, None, None, None, None, 748, 756, EH
750, 749, 478, EH, None, None, None, None, 748, 775, EH, None, None, None, None, 747, 760, LH
751, 748, 480, EH, None, None, None, None, 747, 781, EH, None, None, None, None, 746, 764, EH
752, 750, 482, EH, None, None, None, None, 750, 783, EH, None, None, None, None, 749, 767, EMPTY
753, 759, 484, EH, None, None, None, None, 756, 787, EH, None, None, None, None, 750, 770, EH
754, 755, 486, EH, None, None, None, None, 753, 789, EMPTY, None, None, None, None, 758, 773, EH
755, 753, 488, EH, None, None, None, None, 752, 791, LH, None, None, None, None, 754, 775, LH
756, 752, 490, EH, None, None, None, None, 755, 793, EH, None, None, None, None, 752, 778, EH
757, 754, 492, EH, None, None, None, None, 754, 795, EH, None, None, None, None, 753, 781, EH
758, 757, 494, EH, None, None, None, None, 762, 798, EH, None, None, None, None, 756, 785, EMPTY
759, 756, 496, EH, None, None, None, None, 759, 801, EH, None, None, None, None, 755, 787, EH
760, 758, 498, EH, None, None, None, None, 758, 805, EMPTY, None, None, None, None, 757, 789, LH
761, 763, 500, EH, None, None, None, None, 757, 808, LH, None, None, None, None, 762, 791, EH
762, 761, 502, EH, None, None, None, None, 761, 810, EH, None, None, None, None, 760, 794, EH
763, 760, 504, EH, None, None, None, None, 760, 812, EH, None, None, None, None, 759, 796, EH
764, 762, 506, EH, None, None, None, None, 765, 814, EH, None, None, None, None, 761, 799, EMPTY
765, 765, 508, EH, None, None, None, None, 764, 816, EH, None, None, None, None, 764, 801, RH
766, 764, 510, EH, None, None, None, None, 763, 818, EH, None, None, None, None, 763, 804, LH
767, 766, 512, EH, None, None, None, None, 766, 820, EH, None, None, None, None, 765, 807, EMPTY
768, 831, 514, EH, None, None, None, None, 829, 822, EH, None, None, None, None, 795, 810, EH
769, 799, 516, EH, None, None, None, None, 796, 825, EH, None, None, None, None, 782, 812, EH
770, 783, 518, EH, None, None, None, None, 782, 827, EH, None, None, None, None, 774, 815, EMPTY
771, 775, 520, EH, None, None, None, None, 777, 830, EH, None, None, None, None, 771, 817, EH
772, 771, 522, EH, None, None, None, None, 772, 832, EH, None, None, None, None, 769, 819, EH
773, 769, 524, EH, None, None, None, None, 770, 834, EMPTY, None, None, None, None, 767, 822, EH
774, 768, 526, EH, None, None, None, None, 768, 837, EH, None, None, None, None, 768, 826, RH
775, 770, 528, EH, None, None, None, None, 769, 842, EH, None, None, None, None, 770, 828, EMPTY
776, 773, 530, EH, None, None, None, None, 771, 846, EMPTY, None, None, None, None, 772, 846, EH
777, 772, 532, EH, None, None, None, None, 774, 849, EH, None, None, None, None, 773, 850, EH
778, 774, 534, EH, None, None, None, None, 773, 851, EH, None, None, None, None, 777, 854, RH
779, 779, 536, EH, None, None, None, None, 775, 854, EH, None, None, None, None, 776, 863, EH
780, 777, 538, EH, None, None, None, None, 776, 856, RH, None, None, None, None, 775, 866, EMPTY
781, 776, 540, EH, None, None, None, None, 779, 858, EMPTY, None, None, None, None, 780, 868, EH
782, 778, 542, EH, None, None, None, None, 778, 860, EH, None, None, None, None, 778, 880, EH
783, 781, 544, EH, None, None, None, None, 780, 862, EH, None, None, None, None, 779, 887, LH
784, 780, 546, EH, None, None, None, None, 781, 864, EH, None, None, None, None, 781, 889, EH
785, 782, 548, EH, None, None, None, None, 788, 868, EH, None, None, None, None, 788, 895, EMPTY
786, 791, 550, EH, None, None, None, None, 785, 870, RH, None, None, None, None, 784, 899, EH
787, 787, 552, EH, None, None, None, None, 784, 872, EH, None, None, None, None, 783, 16, EH
788, 785, 554, EH, None, None, None, None, 783, 874, EMPTY, None, None, None, None, 786, 18, EH
789, 784, 556, EH, None, None, None, None, 786, 876, EH, None, None, None, None, 785, 20, EMPTY
790, 786, 558, EH, None, None, None, None, 787, 878, EH, None, None, None, None, 787, 23, EH
791, 789, 560, EH, None, None, None, None, 792, 881, EH, None, None, None, None, 792, 48, LH
792, 788, 562, EH, None, None, None, None, 790, 883, EMPTY, None, None, None, None, 790, 50, EH
793, 790, 564, EH, None, None, None, None, 789, 886, EH, None, None, None, None, 789, 76, EH
794, 795, 566, EH, None, None, None, None, 791, 889, EMPTY, None, None, None, None, 791, 84, LH
795, 793, 568, EH, None, None, None, None, 794, 891, EH, None, None, None, None, 793, 86, RH
796, 792, 570, EH, None, None, None, None, 793, 894, EMPTY, None, None, None, None, 794, 88, EH
797, 794, 572, EH, None, None, None, None, 795, 897, EH, None, None, None, None, 811, 91, EMPTY
798, 797, 574, EH, None, None, None, None, 815, 899, EH, None, None, None, None, 803, 95, EH
799, 796, 576, EH, None, None, None, None, 807, 4, EH, None, None, None, None, 800, 97, EH
800, 798, 578, EH, None, None, None, None, 799, 32, EMPTY, None, None, None, None, 798, 99, LH
801, 815, 580, EH, None, None, None, None, 797, 37, EH, None, None, None, None, 796, 106, EMPTY
802, 807, 582, EH, None, None, None, None, 798, 41, EMPTY, None, None, None, None, 797, 108, EH
803, 803, 584, EH, None, None, None, None, 803, 44, EMPTY, None, None, None, None, 799, 113, EH
804, 801, 586, EH, None, None, None, None, 801, 46, EH, None, None, None, None, 802, 115, RH
805, 800, 588, EH, None, None, None, None, 800, 55, EMPTY, None, None, None, None, 801, 123, EMPTY
806, 802, 590, EH, None, None, None, None, 802, 69, EH, None, None, None, None, 808, 132, EH
807, 805, 592, EH, None, None, None, None, 805, 71, EH, None, None, None, None, 805, 134, EH
808, 804, 594, EH, None, None, None, None, 804, 73, EMPTY, None, None, None, None, 804, 137, EH
809, 806, 596, EH, None, None, None, None, 806, 75, EH, None, None, None, None, 807, 142, EH
810, 811, 598, EH, None, None, None, None, 811, 80, EMPTY, None, None, None, None, 806, 144, EMPTY
811, 809, 600, EH, None, None, None, None, 809, 102, EH, None, None, None, None, 809, 152, EMPTY
812, 808, 602, EH, None, None, None, None, 808, 105, EMPTY, None, None, None, None, 810, 159, EH
813, 810, 604, EH, None, None, None, None, 810, 121, EH, None, None, None, None, 818, 161, RH
814, 813, 606, EH, None, None, None, None, 813, 128, EMPTY, None, None, None, None, 814, 163, EH
815, 812, 608, EH, None, None, None, None, 812, 130, RH, None, None, None, None, 813, 175, EH
816, 814, 610, EH, None, None, None, None, 814, 132, EH, None, None, None, None, 812, 186, EH
817, 823, 612, EH, None, None, None, None, 823, 134, EH, None, None, None, None, 816, 191, RH
818, 819, 614, EH, None, None, None, None, 819, 139, RH, None, None, None, None, 815, 202, EH
819, 817, 616, EH, None, None, None, None, 817, 144, EMPTY, None, None, None, None, 817, 216, EMPTY
820, 816, 618, EH, None, None, None, None, 816, 146, EH, None, None, None, None, 824, 230, EH
821, 818, 620, EH, None, None, None, None, 818, 156, EH, None, None, None, None, 820, 233, EH
822, 821, 622, EH, None, None, None, None, 821, 158, EMPTY, None, None, None, None, 819, 250, EMPTY
823, 820, 624, EH, None, None, None, None, 820, 160, EMPTY, None, None, None, None, 822, 289, RH
824, 822, 626, EH, None, None, None, None, 822, 165, EH, None, None, None, None, 821, 292, EH
825, 827, 628, EH, None, None, None, None, 826, 170, EH, None, None, None, None, 823, 295, EH
826, 825, 630, EH, None, None, None, None, 824, 199, EH, None, None, None, None, 827, 298, EH
827, 824, 632, EH, None, None, None, None, 825, 208, EH, None, None, None, None, 826, 301, EH
828, 826, 634, EH, None, None, None, None, 828, 217, EH, None, None, None, None, 825, 308, EH
829, 829, 636, EH, None, None, None, None, 827, 234, EMPTY, None, None, None, None, 828, 312, EMPTY
830, 828, 638, EH, None, None, None, None, 863, 236, EH, None, None, None, None, 862, 318, EH
831, 830, 640, EH, None, None, None, None, 844, 252, EH, None, None, None, None, 843, 328, RH
