add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
525, 523, 28, EH, 394, None, None, None, 522, 53, EH, 525, None, None, None, 521, 45, EH
526, 521, 30, EH, 227, None, None, None, 520, 55, EH, 194, None, None, None, 520, 47, EH
527, 520, 32, EH, 196, None, None, None, 521, 63, EH, 718, None, None, None, 522, 54, EH
528, 522, 34, EH, 818, None, None, None, 524, 65, EH, 528, None, None, None, 532, 56, RH
529, 525, 36, EH, 331, None, None, None, 523, 67, LH, 529, None, None, None, 526, 58, EH
530, 524, 38, EH, 966, None, None, None, 525, 70, EH, 425, None, None, None, 524, 60, EH
531, 526, 40, EH, 531, None, None, None, 535, 72, EH, 621, None, None, None, 525, 62, EH
532, 535, 42, EH, 210, None, None, None, 530, 76, EMPTY, 45, None, None, None, 530, 65, EMPTY
533, 531, 44, EH, 993, None, None, None, 528, 78, EH, 645, None, None, None, 528, 69, EMPTY
534, 529, 46, EH, 534, None, None, None, 527, 80, EH, 748, None, None, None, 527, 73, EH
535, 528, 48, EH, 719, None, None, None, 529, 82, EH, 401, None, None, None, 529, 76, EH
536, 530, 50, EH, 566, None, None, None, 532, 84, EH, 169, None, None, None, 531, 79, EH
537, 533, 52, EH, 728, None, None, None, 531, 87, EH, 537, None, None, None, 536, 84, EH
538, 532, 54, EH, 136, None, None, None, 533, 89, LH, 454, None, None, None, 534, 87, EH
539, 534, 56, EH, 687, None, None, None, 534, 91, EH, 676, None, None, None, 533, 90, EMPTY
540, 539, 58, EH, 614, None, None, None, 537, 95, EMPTY, 99, None, None, None, 535, 92, EH
541, 537, 60, EH, 590, None, None, None, 536, 98, LH, 435, None, None, None, 539, 94, EH
542, 536, 62, EH, 458, None, None, None, 539, 100, EH, 879, None, None, None, 538, 98, EMPTY
543, 538, 64, EH, 543, None, None, None, 538, 102, EH, 386, None, None, None, 537, 102, EH
544, 541, 66, EH, 434, None, None, None, 540, 104, EH, 74, None, None, None, 540, 105, RH
545, 540, 68, EH, 982, None, None, None, 555, 106, RH, 860, None, None, None, 555, 109, EH
546, 542, 70, EH, 681, None, None, None, 549, 109, EH, 25, None, None, None, 546, 111, EMPTY
547, 559, 72, EH, 605, None, None, None, 545, 111, EH, 843, None, None, None, 544, 113, EH
548, 551, 74, EH, 548, None, None, None, 543, 115, EH, 669, None, None, None, 543, 115, EMPTY
549, 547, 76, EH, 724, None, None, None, 542, 117, RH, 967, None, None, None, 542, 119, RH
550, 545, 78, EH, 31, None, None, None, 544, 123, EH, 550, None, None, None, 545, 122, EH
551, 544, 80, EH, 551, None, None, None, 547, 125, EH, 975, None, None, None, 552, 124, EH
552, 546, 82, EH, 460, None, None, None, 546, 128, EH, 73, None, None, None, 550, 126, RH
553, 549, 84, EH, 553, None, None, None, 548, 130, EH, 403, None, None, None, 548, 128, EH
554, 548, 86, EH, 764, None, None, None, 552, 132, EH, 619, None, None, None, 547, 131, LH
555, 550, 88, EH, 902, None, None, None, 550, 134, EMPTY, 22, None, None, None, 549, 134, EH
556, 555, 90, EH, 980, None, None, None, 551, 136, EH, 34, None, None, None, 551, 136, LH
557, 553, 92, EH, 482, None, None, None, 554, 138, RH, 296, None, None, None, 554, 139, EH
558, 552, 94, EH, 161, None, None, None, 553, 141, LH, 493, None, None, None, 553, 141, EH
559, 554, 96, EH, 506, None, None, None, 563, 143, EH, 666, None, None, None, 563, 143, EH
560, 557, 98, EH, 560, None, None, None, 559, 145, EMPTY, 654, None, None, None, 559, 149, EMPTY
561, 556, 100, EH, 231, None, None, None, 557, 147, EMPTY, 561, None, None, None, 557, 151, EMPTY
562, 558, 102, EH, 705, None, None, None, 556, 149, EH, 562, None, None, None, 556, 154, EH
563, 567, 104, EH, 702, None, None, None, 558, 152, RH, 639, None, None, None, 558, 156, EMPTY
564, 563, 106, EH, 435, None, None, None, 561, 154, EH, 915, None, None, None, 561, 158, EH
565, 561, 108, EH, 717, None, None, None, 560, 157, EH, 549, None, None, None, 560, 162, EH
566, 560, 110, EH, 797, None, None, None, 562, 159, EH, 566, None, None, None, 562, 165, EH
567, 562, 112, EH, 567, None, None, None, 568, 162, EH, 506, None, None, None, 565, 167, EH
568, 565, 114, EH, 442, None, None, None, 565, 165, EH, 568, None, None, None, 564, 169, EH
569, 564, 116, EH, 193, None, None, None, 564, 167, EH, 945, None, None, None, 567, 171, EH
570, 566, 118, EH, 771, None, None, None, 566, 169, LH, 547, None, None, None, 566, 175, RH
571, 571, 120, EH, 542, None, None, None, 567, 172, EH, 7, None, None, None, 568, 177, EH
572, 569, 122, EH, 311, None, None, None, 569, 174, EH, 828, None, None, None, 606, 179, EH
573, 568, 124, EH, 784, None, None, None, 570, 176, EH, 201, None, None, None, 591, 182, EH
574, 570, 126, EH, 574, None, None, None, 607, 179, EH, 861, None, None, None, 581, 184, EMPTY
575, 573, 128, EH, 114, None, None, None, 591, 182, LH, 230, None, None, None, 575, 186, LH
576, 572, 130, EH, 576, None, None, None, 582, 184, EH, 372, None, None, None, 572, 189, RH
577, 574, 132, EH, 556, None, None, None, 577, 186, EMPTY, 833, None, None, None, 570, 191, EH
578, 607, 134, EH, 868, None, None, None, 573, 189, EH, 578, None, None, None, 571, 195, EH
579, 591, 136, EH, 745, None, None, None, 572, 193, EH, 148, None, None, None, 574, 197, EH
580, 583, 138, EH, 836, None, None, None, 575, 196, LH, 504, None, None, None, 573, 199, EMPTY
581, 579, 140, EH, 414, None, None, None, 574, 199, EMPTY, 914, None, None, None, 577, 201, EH
582, 577, 142, EH, 781, None, None, None, 576, 202, EH, 582, None, None, None, 576, 204, EH
583, 576, 144, EH, 20, None, None, None, 579, 205, EH, 277, None, None, None, 579, 207, EH
584, 578, 146, EH, 919, None, None, None, 578, 208, EH, 675, None, None, None, 578, 210, EH
585, 581, 148, EH, 7, None, None, None, 581, 211, EMPTY, 292, None, None, None, 580, 213, EH
586, 580, 150, EH, 780, None, None, None, 580, 214, EH, 586, None, None, None, 585, 215, EMPTY
587, 582, 152, EH, 35, None, None, None, 587, 217, EH, 959, None, None, None, 583, 218, EMPTY
588, 587, 154, EH, 830, None, None, None, 584, 221, EH, 588, None, None, None, 582, 223, EH
589, 585, 156, EH, 826, None, None, None, 583, 223, EH, 11, None, None, None, 584, 225, EH
590, 584, 158, EH, 940, None, None, None, 585, 225, EH, 804, None, None, None, 589, 229, EH
591, 586, 160, EH, 271, None, None, None, 586, 227, EH, 630, None, None, None, 587, 234, LH
592, 589, 162, EH, 446, None, None, None, 589, 230, EH, 882, None, None, None, 586, 241, EH
593, 588, 164, EH, 189, None, None, None, 588, 233, EMPTY, 378, None, None, None, 588, 243, EH
594, 590, 166, EH, 815, None, None, None, 590, 235, EH, 956, None, None, None, 590, 245, EMPTY
595, 599, 168, EH, 34, None, None, None, 600, 238, EH, 452, None, None, None, 598, 247, EH
596, 595, 170, EH, 55, None, None, None, 595, 241, EMPTY, 832, None, None, None, 595, 250, RH
597, 593, 172, EH, 952, None, None, None, 593, 244, EH, 330, None, None, None, 593, 253, LH
598, 592, 174, EH, 257, None, None, None, 592, 246, EMPTY, 385, None, None, None, 592, 255, EH
599, 594, 176, EH, 293, None, None, None, 594, 248, EH, 917, None, None, None, 594, 258, EH
600, 597, 178, EH, None, None, None, None, 598, 251, EMPTY, None, None, None, None, 597, 260, EH
601, 596, 180, EH, None, None, None, None, 596, 253, EH, None, None, None, None, 596, 265, EMPTY
602, 598, 182, EH, None, None, None, None, 597, 256, LH, None, None, None, None, 601, 268, EH
603, 603, 184, EH, None, None, None, None, 599, 259, LH, None, None, None, None, 599, 271, LH
604, 601, 186, EH, None, None, None, None, 604, 262, EH, None, None, None, None, 600, 274, EH
605, 600, 188, EH, None, None, None, None, 602, 264, EH, None, None, None, None, 603, 278, EH
606, 602, 190, EH, None, None, None, None, 601, 266, EH, None, None, None, None, 602, 282, EH
607, 605, 192, EH, None, None, None, None, 603, 268, EMPTY, None, None, None, None, 605, 285, RH
608, 604, 194, EH, None, None, None, None, 606, 271, EH, None, None, None, None, 604, 289, LH
609, 606, 196, EH, None, None, None, None, 605, 273, EH, None, None, None, None, 622, 292, RH
610, 623, 198, EH, None, None, None, None, 623, 280, EH, None, None, None, None, 614, 296, EH
611, 615, 200, EH, None, None, None, None, 615, 283, EH, None, None, None, None, 611, 298, EH
612, 611, 202, EH, None, None, None, None, 610, 286, EMPTY, None, None, None, None, 609, 300, EMPTY
613, 609, 204, EH, None, None, None, None, 608, 288, RH, None, None, None, None, 608, 302, EMPTY
614, 608, 206, EH, None, None, None, None, 609, 291, EH, None, None, None, None, 607, 305, EH
615, 610, 208, EH, None, None, None, None, 612, 294, EH, None, None, None, None, 610, 308, EH
616, 613, 210, EH, None, None, None, None, 611, 296, LH, None, None, None, None, 612, 311, EH
617, 612, 212, EH, None, None, None, None, 613, 298, EMPTY, None, None, None, None, 613, 313, EH
618, 614, 214, EH, None, None, None, None, 614, 302, EH, None, None, None, None, 618, 316, EMPTY
619, 619, 216, EH, None, None, None, None, 620, 304, LH, None, None, None, None, 616, 318, RH
620, 617, 218, EH, None, None, None, None, 617, 307, EH, None, None, None, None, 615, 320, EH
621, 616, 220, EH, None, None, None, None, 616, 310, EH, None, None, None, None, 617, 322, RH
622, 618, 222, EH, None, None, None, None, 619, 314, EMPTY, None, None, None, None, 620, 328, EH
623, 621, 224, EH, None, None, None, None, 618, 317, EH, None, None, None, None, 619, 330, EH
624, 620, 226, EH, None, None, None, None, 621, 322, EH, None, None, None, None, 621, 333, EMPTY
625, 622, 228, EH, None, None, None, None, 622, 325, EH, None, None, None, None, 627, 336, EH
626, 631, 230, EH, None, None, None, None, 631, 328, EH, None, None, None, None, 625, 339, EMPTY
627, 627, 232, EH, None, None, None, None, 627, 330, EMPTY, None, None, None, None, 624, 341, EH
628, 625, 234, EH, None, None, None, None, 625, 333, EH, None, None, None, None, 623, 343, EMPTY
629, 624, 236, EH, None, None, None, None, 624, 337, EH, None, None, None, None, 626, 346, EH
630, 626, 238, EH, None, None, None, None, 626, 339, EH, None, None, None, None, 634, 348, LH
631, 629, 240, EH, None, None, None, None, 629, 341, EH, None, None, None, None, 631, 350, LH
632, 628, 242, EH, None, None, None, None, 628, 344, EMPTY, None, None, None, None, 629, 353, EH
633, 630, 244, EH, None, None, None, None, 630, 347, EH, None, None, None, None, 628, 355, RH
634, 635, 246, EH, None, None, None, None, 635, 349, EH, None, None, None, None, 630, 357, EH
635, 633, 248, EH, None, None, None, None, 633, 353, EH, None, None, None, None, 632, 359, EH
636, 632, 250, EH, None, None, None, None, 632, 355, LH, None, None, None, None, 633, 361, EMPTY
637, 634, 252, EH, None, None, None, None, 634, 357, EMPTY, None, None, None, None, 635, 364, EMPTY
638, 637, 254, EH, None, None, None, None, 637, 360, EH, None, None, None, None, 636, 368, EH
639, 636, 256, EH, None, None, None, None, 636, 363, RH, None, None, None, None, 699, 370, EH
640, 638, 258, EH, None, None, None, None, 638, 365, EH, None, None, None, None, 671, 372, EH
641, 703, 260, EH, None, None, None, None, 700, 367, LH, None, None, None, None, 655, 374, EH
642, 671, 262, EH, None, None, None, None, 671, 370, EH, None, None, None, None, 648, 377, EMPTY
643, 655, 264, EH, None, None, None, None, 655, 372, EH, None, None, None, None, 644, 380, EH
644, 647, 266, EH, None, None, None, None, 644, 375, EMPTY, None, None, None, None, 641, 383, EMPTY
645, 643, 268, EH, None, None, None, None, 641, 377, LH, None, None, None, None, 639, 386, EH
646, 641, 270, EH, None, None, None, None, 640, 379, EH, None, None, None, None, 638, 389, EMPTY
647, 640, 272, EH, None, None, None, None, 643, 381, LH, None, None, None, None, 640, 392, EH
648, 642, 274, EH, None, None, None, None, 642, 383, EH, None, None, None, None, 642, 394, RH
649, 645, 276, EH, None, None, None, None, 651, 387, LH, None, None, None, None, 643, 397, EH
650, 644, 278, EH, None, None, None, None, 648, 389, EH, None, None, None, None, 646, 399, EH
651, 646, 280, EH, None, None, None, None, 646, 393, EH, None, None, None, None, 645, 401, EH
652, 651, 282, EH, None, None, None, None, 645, 396, EMPTY, None, None, None, None, 647, 403, EH
653, 649, 284, EH, None, None, None, None, 647, 399, RH, None, None, None, None, 652, 405, EH
654, 648, 286, EH, None, None, None, None, 650, 402, EH, None, None, None, None, 650, 407, EH
655, 650, 288, EH, None, None, None, None, 649, 406, RH, None, None, None, None, 649, 412, LH
656, 653, 290, EH, None, None, None, None, 653, 410, RH, None, None, None, None, 651, 414, EH
657, 652, 292, EH, None, None, None, None, 652, 412, EMPTY, None, None, None, None, 653, 417, EH
658, 654, 294, EH, None, None, None, None, 654, 414, EH, None, None, None, None, 654, 421, EH
659, 663, 296, EH, None, None, None, None, 663, 417, EH, None, None, None, None, 662, 423, EH
660, 659, 298, EH, None, None, None, None, 659, 419, EH, None, None, None, None, 659, 425, EMPTY
661, 657, 300, EH, None, None, None, None, 657, 421, LH, None, None, None, None, 657, 427, EH
662, 656, 302, EH, None, None, None, None, 656, 424, LH, None, None, None, None, 656, 429, EH
663, 658, 304, EH, None, None, None, None, 658, 427, EH, None, None, None, None, 658, 431, EH
664, 661, 306, EH, None, None, None, None, 661, 429, EMPTY, None, None, None, None, 660, 434, LH
665, 660, 308, EH, None, None, None, None, 660, 432, EMPTY, None, None, None, None, 661, 436, EH
666, 662, 310, EH, None, None, None, None, 662, 435, EH, None, None, None, None, 665, 438, EH
667, 667, 312, EH, None, None, None, None, 667, 438, EH, None, None, None, None, 663, 442, EH
668, 665, 314, EH, None, None, None, None, 665, 440, RH, None, None, None, None, 664, 445, EH
669, 664, 316, EH, None, None, None, None, 664, 442, EH, None, None, None, None, 668, 448, EMPTY
670, 666, 318, EH, None, None, None, None, 666, 445, EMPTY, None, None, None, None, 667, 450, EH
671, 669, 320, EH, None, None, None, None, 669, 448, EH, None, None, None, None, 666, 452, EH
672, 668, 322, EH, None, None, None, None, 668, 450, EH, None, None, None, None, 670, 455, EH
673, 670, 324, EH, None, None, None, None, 670, 454, EH, None, None, None, None, 669, 457, EH
674, 687, 326, EH, None, None, None, None, 686, 457, EMPTY, None, None, None, None, 686, 459, EH
675, 679, 328, EH, None, None, None, None, 679, 461, EH, None, None, None, None, 680, 463, EH
676, 675, 330, EH, None, None, None, None, 675, 465, EH, None, None, None, None, 677, 466, RH
677, 673, 332, EH, None, None, None, None, 673, 469, LH, None, None, None, None, 673, 468, EH
678, 672, 334, EH, None, None, None, None, 672, 472, EH, None, None, None, None, 672, 471, EH
679, 674, 336, EH, None, None, None, None, 674, 475, EH, None, None, None, None, 675, 477, EH
680, 677, 338, EH, None, None, None, None, 677, 478, EH, None, None, None, None, 674, 479, EMPTY
681, 676, 340, EH, None, None, None, None, 676, 482, EH, None, None, None, None, 676, 486, EH
682, 678, 342, EH, None, None, None, None, 678, 484, EMPTY, None, None, None, None, 679, 488, EH
683, 683, 344, EH, None, None, None, None, 682, 486, LH, None, None, None, None, 678, 490, EMPTY
684, 681, 346, EH, None, None, None, None, 680, 488, RH, None, None, None, None, 682, 493, EH
685, 680, 348, EH, None, None, None, None, 681, 490, EH, None, None, None, None, 681, 497, EH
686, 682, 350, EH, None, None, None, None, 684, 492, RH, None, None, None, None, 684, 500, EH
687, 685, 352, EH, None, None, None, None, 683, 494, EH, None, None, None, None, 683, 503, EH
688, 684, 354, EH, None, None, None, None, 685, 496, EMPTY, None, None, None, None, 685, 506, EH
689, 686, 356, EH, None, None, None, None, 695, 498, EH, None, None, None, None, 691, 508, EH
690, 695, 358, EH, None, None, None, None, 690, 502, EMPTY, None, None, None, None, 688, 511, EMPTY
691, 691, 360, EH, None, None, None, None, 688, 505, EMPTY, None, None, None, None, 687, 513, EH
692, 689, 362, EH, None, None, None, None, 687, 507, EH, None, None, None, None, 690, 517, EH
693, 688, 364, EH, None, None, None, None, 689, 512, EH, None, None, None, None, 689, 520, EMPTY
694, 690, 366, EH, None, None, None, None, 692, 514, EH, None, None, None, None, 695, 522, EH
695, 693, 368, EH, None, None, None, None, 691, 516, EH, None, None, None, None, 693, 525, EH
696, 692, 370, EH, None, None, None, None, 693, 518, EMPTY, None, None, None, None, 692, 528, EH
697, 694, 372, EH, None, None, None, None, 694, 521, EH, None, None, None, None, 694, 531, EH
698, 699, 374, EH, None, None, None, None, 697, 523, EH, None, None, None, None, 697, 533, EH
699, 697, 376, EH, None, None, None, None, 696, 525, EH, None, None, None, None, 696, 535, EH
700, 696, 378, EH, None, None, None, None, 698, 527, EMPTY, None, None, None, None, 698, 538, RH
701, 698, 380, EH, None, None, None, None, 699, 529, EH, None, None, None, None, 733, 540, EH
702, 701, 382, EH, None, None, None, None, 734, 531, EMPTY, None, None, None, None, 715, 542, EH
703, 700, 384, EH, None, None, None, None, 715, 533, EH, None, None, None, None, 707, 548, RH
704, 702, 386, EH, None, None, None, None, 708, 538, EH, None, None, None, None, 704, 551, LH
705, 735, 388, EH, None, None, None, None, 704, 540, EMPTY, None, None, None, None, 702, 553, EH
706, 719, 390, EH, None, None, None, None, 702, 542, EH, None, None, None, None, 701, 556, EH
707, 711, 392, EH, None, None, None, None, 701, 544, EH, None, None, None, None, 700, 558, EH
708, 707, 394, EH, None, None, None, None, 703, 546, EH, None, None, None, None, 703, 560, EH
709, 705, 396, EH, None, None, None, None, 706, 548, EH, None, None, None, None, 706, 562, LH
710, 704, 398, EH, None, None, None, None, 705, 551, EH, None, None, None, None, 705, 566, EH
711, 706, 400, EH, None, None, None, None, 707, 553, EH, None, None, None, None, 712, 568, RH
712, 709, 402, EH, None, None, None, None, 712, 556, EH, None, None, None, None, 710, 570, EH
713, 708, 404, EH, None, None, None, None, 710, 558, EH, None, None, None, None, 709, 574, EH
714, 710, 406, EH, None, None, None, None, 709, 560, EMPTY, None, None, None, None, 708, 576, EH
715, 715, 408, EH, None, None, None, None, 711, 562, EH, None, None, None, None, 711, 579, EMPTY
716, 713, 410, EH, None, None, None, None, 714, 564, RH, None, None, None, None, 713, 582, EH
717, 712, 412, EH, None, None, None, None, 713, 566, EH, None, None, None, None, 714, 584, EH
718, 714, 414, EH, None, None, None, None, 727, 570, EH, None, None, None, None, 727, 587, EH
719, 717, 416, EH, None, None, None, None, 721, 572, EH, None, None, None, None, 721, 590, EMPTY
720, 716, 418, EH, None, None, None, None, 718, 575, EH, None, None, None, None, 719, 592, EH
721, 718, 420, EH, None, None, None, None, 716, 578, LH, None, None, None, None, 717, 594, EH
722, 727, 422, EH, None, None, None, None, 717, 581, EH, None, None, None, None, 716, 596, EH
723, 723, 424, EH, None, None, None, None, 720, 583, EMPTY, None, None, None, None, 718, 600, EH
724, 721, 426, EH, None, None, None, None, 719, 585, EH, None, None, None, None, 720, 602, EH
725, 720, 428, EH, None, None, None, None, 723, 588, EH, None, None, None, None, 724, 605, RH
726, 722, 430, EH, None, None, None, None, 722, 590, EH, None, None, None, None, 723, 608, RH
727, 725, 432, EH, None, None, None, None, 725, 592, EH, None, None, None, None, 722, 610, EH
728, 724, 434, EH, None, None, None, None, 724, 594, EH, None, None, None, None, 725, 613, RH
729, 726, 436, EH, None, None, None, None, 726, 596, EH, None, None, None, None, 726, 615, EH
730, 731, 438, EH, None, None, None, None, 731, 599, EH, None, None, None, None, 731, 617, EH
731, 729, 440, EH, None, None, None, None, 729, 601, EH, None, None, None, None, 729, 619, EH
732, 728, 442, EH, None, None, None, None, 728, 603, EH, None, None, None, None, 728, 621, EMPTY
733, 730, 444, EH, None, None, None, None, 730, 605, EH, None, None, None, None, 730, 623, EH
734, 733, 446, EH, None, None, None, None, 733, 609, EMPTY, None, None, None, None, 732, 629, EH
735, 732, 448, EH, None, None, None, None, 732, 611, EH, None, None, None, None, 750, 632, EMPTY
736, 734, 450, EH, None, None, None, None, 751, 613, EH, None, None, None, None, 740, 636, EH
737, 751, 452, EH, None, None, None, None, 746, 616, EH, None, None, None, None, 736, 639, EH
738, 743, 454, EH, None, None, None, None, 741, 619, EH, None, None, None, None, 735, 642, EH
739, 739, 456, EH, None, None, None, None, 737, 622, EH, None, None, None, None, 734, 645, EH
740, 737, 458, EH, None, None, None, None, 736, 624, EH, None, None, None, None, 738, 647, EH
741, 736, 460, EH, None, None, None, None, 735, 626, EMPTY, None, None, None, None, 737, 649, LH
742, 738, 462, EH, None, None, None, None, 739, 628, EH, None, None, None, None, 739, 651, EH
743, 741, 464, EH, None, None, None, None, 738, 630, EH, None, None, None, None, 743, 654, EH
744, 740, 466, EH, None, None, None, None, 740, 632, EH, None, None, None, None, 742, 656, EMPTY
745, 742, 468, EH, None, None, None, None, 743, 634, EH, None, None, None, None, 741, 658, EH
746, 747, 470, EH, None, None, None, None, 742, 636, EH, None, None, None, None, 746, 661, EH
747, 745, 472, EH, None, None, None, None, 744, 638, EH, None, None, None, None, 744, 664, EH
748, 744, 474, EH, None, None, None, None, 745, 642, RH, None, None, None, None, 745, 667, EMPTY
749, 746, 476, EH, None, None, None, None, 749, 646, EH, None, None, None, None, 748, 670, EH
750, 749, 478, EH, None, None, None, None, 748, 650, EH, None, None, None, None, 747, 672, EH
751, 748, 480, EH, None, None, None, None, 747, 652, EH, None, None, None, None, 749, 675, EH
752, 750, 482, EH, None, None, None, None, 750, 654, EH, None, None, None, None, 757, 678, EH
753, 759, 484, EH, None, None, None, None, 759, 656, EH, None, None, None, None, 753, 683, EH
754, 755, 486, EH, None, None, None, None, 755, 658, EH, None, None, None, None, 752, 685, EH
755, 753, 488, EH, None, None, None, None, 753, 660, EMPTY, None, None, None, None, 751, 689, RH
756, 752, 490, EH, None, None, None, None, 752, 662, EH, None, None, None, None, 755, 692, LH
757, 754, 492, EH, None, None, None, None, 754, 664, EH, None, None, None, None, 754, 694, EH
758, 757, 494, EH, None, None, None, None, 757, 666, EMPTY, None, None, None, None, 756, 696, EH
759, 756, 496, EH, None, None, None, None, 756, 668, EH, None, None, None, None, 761, 698, EH
760, 758, 498, EH, None, None, None, None, 758, 670, EH, None, None, None, None, 759, 701, EH
761, 763, 500, EH, None, None, None, None, 762, 672, EH, None, None, None, None, 758, 703, EH
762, 761, 502, EH, None, None, None, None, 761, 674, EH, None, None, None, None, 760, 705, EH
763, 760, 504, EH, None, None, None, None, 760, 676, EH, None, None, None, None, 763, 709, EH
764, 762, 506, EH, None, None, None, None, 764, 678, RH, None, None, None, None, 762, 711, EH
765, 765, 508, EH, None, None, None, None, 763, 681, EMPTY, None, None, None, None, 764, 714, EH
766, 764, 510, EH, None, None, None, None, 765, 683, EH, None, None, None, None, 895, 717, EMPTY
767, 766, 512, EH, None, None, None, None, 895, 685, EH, None, None, None, None, 829, 720, EMPTY
768, 895, 514, EH, None, None, None, None, 829, 687, EH, None, None, None, None, 799, 723, EH
769, 831, 516, EH, None, None, None, None, 799, 689, EH, None, None, None, None, 778, 725, EH
770, 799, 518, EH, None, None, None, None, 778, 691, LH, None, None, None, None, 772, 728, LH
771, 783, 520, EH, None, None, None, None, 772, 693, EH, None, None, None, None, 768, 730, LH
772, 775, 522, EH, None, None, None, None, 769, 699, RH, None, None, None, None, 767, 734, EH
773, 771, 524, EH, None, None, None, None, 767, 701, EH, None, None, None, None, 766, 737, EMPTY
774, 769, 526, EH, None, None, None, None, 768, 703, EH, None, None, None, None, 770, 739, EH
775, 768, 528, EH, None, None, None, None, 770, 705, EH, None, None, None, None, 769, 741, EH
776, 770, 530, EH, None, None, None, None, 771, 707, EH, None, None, None, None, 771, 744, EH
777, 773, 532, EH, None, None, None, None, 774, 709, RH, None, None, None, None, 775, 748, EH
778, 772, 534, EH, None, None, None, None, 773, 711, EH, None, None, None, None, 774, 751, EH
779, 774, 536, EH, None, None, None, None, 776, 713, EH, None, None, None, None, 773, 754, EH
780, 779, 538, EH, None, None, None, None, 775, 716, EH, None, None, None, None, 777, 756, EMPTY
781, 777, 540, EH, None, None, None, None, 777, 720, EH, None, None, None, None, 776, 758, EH
782, 776, 542, EH, None, None, None, None, 790, 722, EMPTY, None, None, None, None, 788, 760, RH
783, 778, 544, EH, None, None, None, None, 783, 725, EMPTY, None, None, None, None, 782, 762, EMPTY
784, 781, 546, EH, None, None, None, None, 781, 728, EH, None, None, None, None, 780, 764, EH
785, 780, 548, EH, None, None, None, None, 779, 730, EH, None, None, None, None, 779, 766, EH
786, 782, 550, EH, None, None, None, None, 780, 732, RH, None, None, None, None, 781, 769, RH
787, 791, 552, EH, None, None, None, None, 782, 736, EH, None, None, None, None, 784, 771, EH
788, 787, 554, EH, None, None, None, None, 787, 739, LH, None, None, None, None, 783, 773, EH
789, 785, 556, EH, None, None, None, None, 785, 742, EMPTY, None, None, None, None, 786, 776, EH
790, 784, 558, EH, None, None, None, None, 784, 744, EH, None, None, None, None, 785, 779, EH
791, 786, 560, EH, None, None, None, None, 786, 747, EH, None, None, None, None, 787, 781, EMPTY
792, 789, 562, EH, None, None, None, None, 789, 752, EH, None, None, None, None, 794, 783, EH
793, 788, 564, EH, None, None, None, None, 788, 754, EH, None, None, None, None, 791, 786, EH
794, 790, 566, EH, None, None, None, None, 795, 756, EH, None, None, None, None, 790, 790, EH
795, 795, 568, EH, None, None, None, None, 792, 758, EH, None, None, None, None, 789, 792, EMPTY
796, 793, 570, EH, None, None, None, None, 791, 760, EH, None, None, None, None, 792, 796, EH
797, 792, 572, EH, None, None, None, None, 794, 763, EH, None, None, None, None, 793, 798, EMPTY
798, 794, 574, EH, None, None, None, None, 793, 765, EH, None, None, None, None, 797, 800, EH
799, 797, 576, EH, None, None, None, None, 797, 768, EH, None, None, None, None, 796, 803, LH
800, 796, 578, EH, None, None, None, None, 796, 771, EMPTY, None, None, None, None, 795, 807, LH
801, 798, 580, EH, None, None, None, None, 798, 775, EH, None, None, None, None, 798, 811, EH
802, 815, 582, EH, None, None, None, None, 813, 777, LH, None, None, None, None, 819, 814, EH
803, 807, 584, EH, None, None, None, None, 807, 779, EH, None, None, None, None, 813, 816, EH
804, 803, 586, EH, None, None, None, None, 803, 782, EH, None, None, None, None, 805, 826, EMPTY
805, 801, 588, EH, None, None, None, None, 801, 785, EH, None, None, None, None, 801, 828, EH
806, 800, 590, EH, None, None, None, None, 800, 789, EH, None, None, None, None, 800, 830, EH
807, 802, 592, EH, None, None, None, None, 802, 791, EH, None, None, None, None, 803, 833, EH
808, 805, 594, EH, None, None, None, None, 805, 794, EH, None, None, None, None, 802, 836, EMPTY
809, 804, 596, EH, None, None, None, None, 804, 796, EH, None, None, None, None, 804, 838, EH
810, 806, 598, EH, None, None, None, None, 806, 798, EH, None, None, None, None, 809, 840, EH
811, 811, 600, EH, None, None, None, None, 809, 800, EH, None, None, None, None, 807, 842, EH
812, 809, 602, EH, None, None, None, None, 808, 802, EH, None, None, None, None, 806, 845, EH
813, 808, 604, EH, None, None, None, None, 811, 804, EH, None, None, None, None, 808, 847, LH
814, 810, 606, EH, None, None, None, None, 810, 806, EH, None, None, None, None, 811, 850, EH
815, 813, 608, EH, None, None, None, None, 812, 810, EH, None, None, None, None, 810, 853, EH
816, 812, 610, EH, None, None, None, None, 823, 812, EH, None, None, None, None, 812, 856, EMPTY
817, 814, 612, EH, None, None, None, None, 819, 814, EMPTY, None, None, None, None, 817, 858, LH
818, 823, 614, EH, None, None, None, None, 816, 817, EH, None, None, None, None, 815, 860, EH
819, 819, 616, EH, None, None, None, None, 814, 820, EH, None, None, None, None, 814, 864, EMPTY
820, 817, 618, EH, None, None, None, None, 815, 822, EH, None, None, None, None, 816, 868, EH
821, 816, 620, EH, None, None, None, None, 817, 824, EH, None, None, None, None, 818, 870, EH
822, 818, 622, EH, None, None, None, None, 818, 826, EH, None, None, None, None, 823, 873, EH
823, 821, 624, EH, None, None, None, None, 821, 831, EH, None, None, None, None, 821, 876, LH
